article_id,date,headline,article_text,source,url,author,category,entities,collection_method,_synthetic,_true_label,combined_text,word_count,text_clean,text_minimal,sentence_count,lexical_diversity,fear_score,greed_score,uncertainty_score,optimism_score,dominant_emotion,silver_label,fnei,fnei_category
ART_DEC677401679,2026-08-21,"Gold rallies to 3-month high on weaker dollar, bullish technicals","Gold prices soared to a three-month high on Friday, marking its third consecutive weekly increase. This rally was driven by a softer U.S. dollar influenced by Treasury buyback strategies. Analysts identify the surge as a bullish signal after a notable break above significant moving averages. Investors are increasingly attracted to gold and related exchange-traded funds, while other precious metals such as silver and platinum also saw substantial gains.",Economic Times Markets,https://economictimes.indiatimes.com/markets/commodities/gold-rallies-to-3-month-high-on-weaker-dollar-bullish-technicals/articleshow/133407758.cms,,markets,,RSS,False,,"Gold rallies to 3-month high on weaker dollar, bullish technicals. Gold prices soared to a three-month high on Friday, marking its third consecutive weekly increase. This rally was driven by a softer U.S. dollar influenced by Treasury buyback strategies. Analysts identify the surge as a bullish signal after a notable break above significant moving averages. Investors are increasingly attracted to gold and related exchange-traded funds, while other precious metals such as silver and platinum also saw substantial gains.",78,gold rallies to month high on weaker dollar bullish technicals gold prices soared to a three month high on friday marking its third consecutive weekly increase this rally was driven by a softer u s dollar influenced by treasury buyback strategies analysts identify the surge as a bullish signal after a notable break above significant moving averages investors are increasingly attracted to gold and related exchange traded funds while other precious metals such as silver and platinum also saw substantial gains,"Gold rallies to 3-month high on weaker dollar, bullish technicals. Gold prices soared to a three-month high on Friday, marking its third consecutive weekly increase. This rally was driven by a softer U.S. dollar influenced by Treasury buyback strategies. Analysts identify the surge as a bullish signal after a notable break above significant moving averages. Investors are increasingly attracted to gold and related exchange-traded funds, while other precious metals such as silver and platinum also saw substantial gains.",7,0.8148148148148148,0.09908999999999998,1.0,0.06606000000000001,1.0,greed,greed,97.0273,Extreme Greed
ART_B27FEDAEF011,2026-08-21,FIIs near historical lows: Jio BlackRock flags potential contrarian setup for Indian equities,"Foreign investor positioning in Indian equities is nearing historical extremes, with FII flows showing early recovery after sustained outflows. Jio BlackRock says resilient domestic buying, reduced foreign selling and more reasonable valuations could signal a potential sentiment turnaround for Indian markets.",Economic Times Markets,https://economictimes.indiatimes.com/markets/stocks/news/fiis-near-historical-lows-jio-blackrock-flags-potential-contrarian-setup-for-indian-equities/articleshow/133407830.cms,,markets,,RSS,False,,"FIIs near historical lows: Jio BlackRock flags potential contrarian setup for Indian equities. Foreign investor positioning in Indian equities is nearing historical extremes, with FII flows showing early recovery after sustained outflows. Jio BlackRock says resilient domestic buying, reduced foreign selling and more reasonable valuations could signal a potential sentiment turnaround for Indian markets.",54,fiis near historical lows jio blackrock flags potential contrarian setup for indian equities foreign investor positioning in indian equities is nearing historical extremes with fii flows showing early recovery after sustained outflows jio blackrock says resilient domestic buying reduced foreign selling and more reasonable valuations could signal a potential sentiment turnaround for indian markets,"FIIs near historical lows: Jio BlackRock flags potential contrarian setup for Indian equities. Foreign investor positioning in Indian equities is nearing historical extremes, with FII flows showing early recovery after sustained outflows. Jio BlackRock says resilient domestic buying, reduced foreign selling and more reasonable valuations could signal a potential sentiment turnaround for Indian markets.",3,0.8333333333333334,0.06069,0.23148148148148145,0.27194148148148145,1.0,optimism,optimism,71.65152222222223,Greed
ART_767E331C9347,2026-08-21,India bond yields hit two-month high as rate hike fears intensify,"India’s 10-year benchmark bond yield climbed to a two-month high of 6.88% before closing at 6.85%, posting its biggest weekly rise this fiscal. Hawkish MPC minutes, potential rate hikes and escalating West Asia tensions drove cautious sentiment among bond traders.",Economic Times Markets,https://economictimes.indiatimes.com/markets/bonds/india-bond-yields-hit-two-month-high-as-rate-hike-fears-intensify/articleshow/133407966.cms,,markets,,RSS,False,,"India bond yields hit two-month high as rate hike fears intensify. India’s 10-year benchmark bond yield climbed to a two-month high of 6.88% before closing at 6.85%, posting its biggest weekly rise this fiscal. Hawkish MPC minutes, potential rate hikes and escalating West Asia tensions drove cautious sentiment among bond traders.",51,india bond yields hit two month high as rate hike fears intensify india s year benchmark bond yield climbed to a two month high of before closing at posting its biggest weekly rise this fiscal hawkish mpc minutes potential rate hikes and escalating west asia tensions drove cautious sentiment among bond traders,"India bond yields hit two-month high as rate hike fears intensify. India s 10-year benchmark bond yield climbed to a two-month high of 6.88% before closing at 6.85%, posting its biggest weekly rise this fiscal. Hawkish MPC minutes, potential rate hikes and escalating West Asia tensions drove cautious sentiment among bond traders.",5,0.8653846153846154,1.0,0.0,0.313225,0.2403846153846154,fear,fear,18.715086538461538,Extreme Fear
ART_64EBF9EAD602,2026-08-21,"Symbiotec Pharmalab gets Rs 526 crore anchor backing ahead of IPO; Citi Group, Singularity among investors","Symbiotec Pharmalab has raised Rs 526.20 crore from anchor investors ahead of its Rs 1,757 crore IPO opening August 24. The pharmaceutical company has set a Rs 938-988 price band, with proceeds from the fresh issue earmarked for debt repayment.",Economic Times Markets,https://economictimes.indiatimes.com/markets/ipos/fpos/symbiotec-pharmalab-gets-rs-526-crore-anchor-backing-ahead-of-ipo-citi-group-singularity-among-investors/articleshow/133408476.cms,,markets,,RSS,False,,"Symbiotec Pharmalab gets Rs 526 crore anchor backing ahead of IPO; Citi Group, Singularity among investors. Symbiotec Pharmalab has raised Rs 526.20 crore from anchor investors ahead of its Rs 1,757 crore IPO opening August 24. The pharmaceutical company has set a Rs 938-988 price band, with proceeds from the fresh issue earmarked for debt repayment.",56,symbiotec pharmalab gets rs crore anchor backing ahead of ipo citi group singularity among investors symbiotec pharmalab has raised rs crore from anchor investors ahead of its rs crore ipo opening august the pharmaceutical company has set a rs price band with proceeds from the fresh issue earmarked for debt repayment,"Symbiotec Pharmalab gets Rs 526 crore anchor backing ahead of IPO; Citi Group, Singularity among investors. Symbiotec Pharmalab has raised Rs 526.20 crore from anchor investors ahead of its Rs 1,757 crore IPO opening August 24. The pharmaceutical company has set a Rs 938-988 price band, with proceeds from the fresh issue earmarked for debt repayment.",4,0.7058823529411765,0.0,0.25,0.0,0.0,greed,greed,42.50000000000001,Neutral
ART_5C0466A127DA,2026-08-21,"Gold rebounds as bond jitters, debt fears and weaker dollar revive bullion demand","Gold is rebounding as investors weigh U.S. debt concerns, a weaker dollar and stubbornly high Treasury yields.",CNBC Markets,https://www.cnbc.com/2026/08/21/gold-prices-us-debt-dollar.html,,markets,,RSS,False,,"Gold rebounds as bond jitters, debt fears and weaker dollar revive bullion demand. Gold is rebounding as investors weigh U.S. debt concerns, a weaker dollar and stubbornly high Treasury yields.",30,gold rebounds as bond jitters debt fears and weaker dollar revive bullion demand gold is rebounding as investors weigh u s debt concerns a weaker dollar and stubbornly high treasury yields,"Gold rebounds as bond jitters, debt fears and weaker dollar revive bullion demand. Gold is rebounding as investors weigh U.S. debt concerns, a weaker dollar and stubbornly high Treasury yields.",4,0.8064516129032258,1.0,0.0,0.36145,1.0,fear,fear,44.578250000000004,Neutral
ART_7743C123A205,2026-08-21,"Gold could top Goldman’s $4,900 forecast as options demand fuels rally","Goldman Sachs sees gold potentially exceeding its $4,900 year-end forecast as strong options demand, Western investor interest and central bank buying amplify price moves. Rising call-option activity could accelerate gains near key strikes, though changing Fed expectations could also trigger sharper corrections.",Economic Times Markets,https://economictimes.indiatimes.com/markets/us-stocks/wall-street-guide/gold-could-top-goldmans-4900-forecast-as-options-demand-fuels-rally/articleshow/133408548.cms,,markets,,RSS,False,,"Gold could top Goldman’s $4,900 forecast as options demand fuels rally. Goldman Sachs sees gold potentially exceeding its $4,900 year-end forecast as strong options demand, Western investor interest and central bank buying amplify price moves. Rising call-option activity could accelerate gains near key strikes, though changing Fed expectations could also trigger sharper corrections.",53,gold could top goldman s forecast as options demand fuels rally goldman sachs sees gold potentially exceeding its year end forecast as strong options demand western investor interest and central bank buying amplify price moves rising call option activity could accelerate gains near key strikes though changing fed expectations could also trigger sharper corrections,"Gold could top Goldman s $4,900 forecast as options demand fuels rally. Goldman Sachs sees gold potentially exceeding its $4,900 year-end forecast as strong options demand, Western investor interest and central bank buying amplify price moves. Rising call-option activity could accelerate gains near key strikes, though changing Fed expectations could also trigger sharper corrections.",3,0.8518518518518519,0.0,1.0,1.0,1.0,greed,greed,85.0,Extreme Greed
ART_339E671BC0F6,2026-08-21,"US equity funds see strong inflows this week amid bond pressure, draw $11.72 billion from investors","US investors bought equities for a second week, encouraged by corporate earnings and easing inflation.  However, a bond market selloff and rising oil prices created market pressures.  Investors added over eleven billion dollars to US equity funds, showing continued optimism.   Bond funds saw significant inflows, while money market funds experienced outflows.",Economic Times Markets,https://economictimes.indiatimes.com/markets/us-stocks/wall-street-guide/us-equity-funds-see-strong-inflows-this-week-amid-bond-pressure-draw-11-72-billion-from-investors/articleshow/133411899.cms,,markets,,RSS,False,,"US equity funds see strong inflows this week amid bond pressure, draw $11.72 billion from investors. US investors bought equities for a second week, encouraged by corporate earnings and easing inflation.  However, a bond market selloff and rising oil prices created market pressures.  Investors added over eleven billion dollars to US equity funds, showing continued optimism.   Bond funds saw significant inflows, while money market funds experienced outflows.",67,us equity funds see strong inflows this week amid bond pressure draw billion from investors us investors bought equities for a second week encouraged by corporate earnings and easing inflation however a bond market selloff and rising oil prices created market pressures investors added over eleven billion dollars to us equity funds showing continued optimism bond funds saw significant inflows while money market funds experienced outflows,"US equity funds see strong inflows this week amid bond pressure, draw $11.72 billion from investors. US investors bought equities for a second week, encouraged by corporate earnings and easing inflation. However, a bond market selloff and rising oil prices created market pressures. Investors added over eleven billion dollars to US equity funds, showing continued optimism. Bond funds saw significant inflows, while money market funds experienced outflows.",6,0.7424242424242424,0.1893939393939394,0.08410500000000001,0.0,1.0,optimism,optimism,68.73527121212122,Greed
ART_EF33BE1C8436,2026-08-21,Citadel unloads over 80% of bets bought from Leopold Aschenbrenner’s Situational Awareness,Ken Griffin's Citadel has sold over 80% of acquired positions.  These trades followed a steep loss in technology holdings for Situational Awareness.  Citadel executed nearly one hundred block trades valued at over four billion dollars.,Economic Times Markets,https://economictimes.indiatimes.com/markets/us-stocks/wall-street-guide/citadel-unloads-over-80-of-bets-bought-from-leopold-aschenbrenners-situational-awareness/articleshow/133413202.cms,,markets,,RSS,False,,Citadel unloads over 80% of bets bought from Leopold Aschenbrenner’s Situational Awareness. Ken Griffin's Citadel has sold over 80% of acquired positions.  These trades followed a steep loss in technology holdings for Situational Awareness.  Citadel executed nearly one hundred block trades valued at over four billion dollars.,47,citadel unloads over of bets bought from leopold aschenbrenner s situational awareness ken griffin s citadel has sold over of acquired positions these trades followed a steep loss in technology holdings for situational awareness citadel executed nearly one hundred block trades valued at over four billion dollars,Citadel unloads over 80% of bets bought from Leopold Aschenbrenner s Situational Awareness. Ken Griffin's Citadel has sold over 80% of acquired positions. These trades followed a steep loss in technology holdings for Situational Awareness. Citadel executed nearly one hundred block trades valued at over four billion dollars.,4,0.8085106382978723,0.023864999999999997,0.0,0.01591,0.0,fear,fear,34.28405000000001,Fear
ART_521A56359F8C,2026-08-21,US stocks: US market rises on the day but falls for the week; bond yields and Iran in focus,"Major U.S. stock indexes finished Friday higher, but recorded weekly declines. Investors reacted to fluctuating government bond yields and Middle East developments. Stronger services sector growth offset manufacturing slowdowns, easing some investor concerns. Oil futures settled higher for a sixth consecutive day, adding to inflation worries. Upcoming economic data and Fed Chair's speech will guide future market movements.",Economic Times Markets,https://economictimes.indiatimes.com/markets/us-stocks/news/us-stocks-us-market-rises-on-the-day-but-falls-for-the-week-bond-yields-and-iran-in-focus/articleshow/133413493.cms,,markets,,RSS,False,,"US stocks: US market rises on the day but falls for the week; bond yields and Iran in focus. Major U.S. stock indexes finished Friday higher, but recorded weekly declines. Investors reacted to fluctuating government bond yields and Middle East developments. Stronger services sector growth offset manufacturing slowdowns, easing some investor concerns. Oil futures settled higher for a sixth consecutive day, adding to inflation worries. Upcoming economic data and Fed Chair's speech will guide future market movements.",77,us stocks us market rises on the day but falls for the week bond yields and iran in focus major u s stock indexes finished friday higher but recorded weekly declines investors reacted to fluctuating government bond yields and middle east developments stronger services sector growth offset manufacturing slowdowns easing some investor concerns oil futures settled higher for a sixth consecutive day adding to inflation worries upcoming economic data and fed chair s speech will guide future market movements,"US stocks: US market rises on the day but falls for the week; bond yields and Iran in focus. Major U.S. stock indexes finished Friday higher, but recorded weekly declines. Investors reacted to fluctuating government bond yields and Middle East developments. Stronger services sector growth offset manufacturing slowdowns, easing some investor concerns. Oil futures settled higher for a sixth consecutive day, adding to inflation worries. Upcoming economic data and Fed Chair's speech will guide future market movements.",8,0.8354430379746836,0.0,0.03404,0.25,0.25,uncertainty,uncertainty,41.0212,Neutral
ART_1719B52DFFC0,2026-08-21,"Taiwan's AI-fueled forecast of 11% GDP growth likely not sustainable, economists say","Taiwan's economic growth could moderate due to its vulnerability to risks of capex slowdown, macroeconomic downturns, and concentration in semiconductors.",CNBC Markets,https://www.cnbc.com/2026/08/21/taiwan-gdp-growth-outlook-tech-forecast.html,,markets,,RSS,False,,"Taiwan's AI-fueled forecast of 11% GDP growth likely not sustainable, economists say. Taiwan's economic growth could moderate due to its vulnerability to risks of capex slowdown, macroeconomic downturns, and concentration in semiconductors.",32,taiwan s ai fueled forecast of gdp growth likely not sustainable economists say taiwan s economic growth could moderate due to its vulnerability to risks of capex slowdown macroeconomic downturns and concentration in semiconductors,"Taiwan's AI-fueled forecast of 11% GDP growth likely not sustainable, economists say. Taiwan's economic growth could moderate due to its vulnerability to risks of capex slowdown, macroeconomic downturns, and concentration in semiconductors.",2,0.8529411764705882,0.1838235294117647,0.07207,1.0,1.0,uncertainty,uncertainty,53.48562941176471,Neutral
ART_821DB8368866,2026-08-21,Bessent says there's a 'very good chance' U.S. budget deficit under Trump has peaked,"Treasury Secretary Scott Bessent said Thursday that there's a ""very good chance"" of the U.S. has seen its budget deficit peak under President Donald Trump.",CNBC Markets,https://www.cnbc.com/2026/08/20/bessent-budget-deficit-trump.html,,markets,,RSS,False,,"Bessent says there's a 'very good chance' U.S. budget deficit under Trump has peaked. Treasury Secretary Scott Bessent said Thursday that there's a ""very good chance"" of the U.S. has seen its budget deficit peak under President Donald Trump.",39,bessent says there s a very good chance u s budget deficit under trump has peaked treasury secretary scott bessent said thursday that there s a very good chance of the u s has seen its budget deficit peak under president donald trump,"Bessent says there's a 'very good chance' U.S. budget deficit under Trump has peaked. Treasury Secretary Scott Bessent said Thursday that there's a ""very good chance"" of the U.S. has seen its budget deficit peak under President Donald Trump.",6,0.6511627906976745,0.0,0.312385,0.0,0.14955,greed,greed,49.6058,Neutral
ART_92A63A586185,2026-08-21,CNBC Daily Open: The 'Bessent Bid' wears off,"In a CNBC exclusive, U.S. Treasury Secretary Scott Bessent says he could expand a bond buyback plan, but yields march higher despite the extraordinary action.",CNBC Markets,https://www.cnbc.com/2026/08/21/cnbc-daily-open-the-bessent-bid-wares-off.html,,markets,,RSS,False,,"CNBC Daily Open: The 'Bessent Bid' wears off. In a CNBC exclusive, U.S. Treasury Secretary Scott Bessent says he could expand a bond buyback plan, but yields march higher despite the extraordinary action.",33,cnbc daily open the bessent bid wears off in a cnbc exclusive u s treasury secretary scott bessent says he could expand a bond buyback plan but yields march higher despite the extraordinary action,"CNBC Daily Open: The 'Bessent Bid' wears off. In a CNBC exclusive, U.S. Treasury Secretary Scott Bessent says he could expand a bond buyback plan, but yields march higher despite the extraordinary action.",4,0.8823529411764706,0.0,0.01591,0.25,0.023864999999999997,uncertainty,uncertainty,32.562575,Fear
ART_A10FDC7750D5,2026-08-21,Japan's historic yen intervention has ‘turbo-charged’ the carry trade,Japan's historic effort to prop up the yen may have had an unintended consequence: giving investors a better opportunity to put the carry trade back on.,CNBC Markets,https://www.cnbc.com/2026/08/20/us-japan-yen-intervention-bank-of-japan-carry-trade.html,,markets,,RSS,False,,Japan's historic yen intervention has ‘turbo-charged’ the carry trade. Japan's historic effort to prop up the yen may have had an unintended consequence: giving investors a better opportunity to put the carry trade back on.,35,japan s historic yen intervention has turbo charged the carry trade japan s historic effort to prop up the yen may have had an unintended consequence giving investors a better opportunity to put the carry trade back on,Japan's historic yen intervention has turbo-charged the carry trade. Japan's historic effort to prop up the yen may have had an unintended consequence: giving investors a better opportunity to put the carry trade back on.,2,0.7631578947368421,0.0,1.0,0.25,0.055725,greed,greed,63.20037500000001,Greed
ART_BFD87BB6A77C,2026-08-21,'Perfect storm' brews for global food supply this winter as grain prices soar,Fears over crop yields and farmers' ability to plant ahead of next year have come to the fore as wheat prices jump.,CNBC Markets,https://www.cnbc.com/2026/08/21/grain-price-russia-food-supply.html,,markets,,RSS,False,,'Perfect storm' brews for global food supply this winter as grain prices soar. Fears over crop yields and farmers' ability to plant ahead of next year have come to the fore as wheat prices jump.,35,perfect storm brews for global food supply this winter as grain prices soar fears over crop yields and farmers ability to plant ahead of next year have come to the fore as wheat prices jump,'Perfect storm' brews for global food supply this winter as grain prices soar. Fears over crop yields and farmers' ability to plant ahead of next year have come to the fore as wheat prices jump.,2,0.9142857142857143,0.25,1.0,0.0,0.16571999999999998,greed,greed,65.8002,Greed
ART_82FFCDE6632D,2026-08-21,"Labubu maker Pop Mart shares fall as key ex-China sales data drop, Citi cuts price target",Pop Mart shares fall after announcing first-half earnings.,CNBC Markets,https://www.cnbc.com/2026/08/21/labubu-maker-pop-mart-shares-fall-after-sales-drop-in-asia-americas-.html,,markets,,RSS,False,,"Labubu maker Pop Mart shares fall as key ex-China sales data drop, Citi cuts price target. Pop Mart shares fall after announcing first-half earnings.",24,labubu maker pop mart shares fall as key ex china sales data drop citi cuts price target pop mart shares fall after announcing first half earnings,"Labubu maker Pop Mart shares fall as key ex-China sales data drop, Citi cuts price target. Pop Mart shares fall after announcing first-half earnings.",2,0.8461538461538461,1.0,1.0,0.04098,0.0,fear,fear,44.3853,Neutral
ART_AD913B1A8DDA,2026-08-21,Goldman says hedge funds suffered worst underperformance vs S&P 500 in July in more than 20 years of data,Goldman says hedge funds suffered worst underperformance vs S&amp;P 500 in July in more than 20 years of data.,CNBC Markets,https://www.cnbc.com/2026/08/21/goldman-hedge-funds-historic-underperformance-sp500-degrossing.html,,markets,,RSS,False,,Goldman says hedge funds suffered worst underperformance vs S&P 500 in July in more than 20 years of data. Goldman says hedge funds suffered worst underperformance vs S&amp;P 500 in July in more than 20 years of data.,38,goldman says hedge funds suffered worst underperformance vs s p in july in more than years of data goldman says hedge funds suffered worst underperformance vs s amp p in july in more than years of data,Goldman says hedge funds suffered worst underperformance vs S P 500 in July in more than 20 years of data. Goldman says hedge funds suffered worst underperformance vs S amp;P 500 in July in more than 20 years of data.,2,0.4864864864864865,0.25211249999999996,0.0,1.0,0.0,uncertainty,uncertainty,14.95775,Extreme Fear
ART_1F359252A7C6,2026-08-21,Samsung plans up to $80 billion in shareholder returns after SK Hynix buyback,"Samsung Electronics plans shareholder returns totaling 90 trillion won to 110 trillion won, including about 30 trillion won in third-quarter cash dividends.",CNBC Markets,https://www.cnbc.com/2026/08/21/samsung-shareholder-return-package-sk-hynix-buyback-ai-chip-boom.html,,markets,,RSS,False,,"Samsung plans up to $80 billion in shareholder returns after SK Hynix buyback. Samsung Electronics plans shareholder returns totaling 90 trillion won to 110 trillion won, including about 30 trillion won in third-quarter cash dividends.",35,samsung plans up to billion in shareholder returns after sk hynix buyback samsung electronics plans shareholder returns totaling trillion won to trillion won including about trillion won in third quarter cash dividends,"Samsung plans up to $80 billion in shareholder returns after SK Hynix buyback. Samsung Electronics plans shareholder returns totaling 90 trillion won to 110 trillion won, including about 30 trillion won in third-quarter cash dividends.",2,0.6875,0.0,1.0,0.0,0.067665,greed,greed,67.36827500000001,Greed
ART_014E00D539BE,2026-08-21,Oil prices are little changed after Iran's president indicates Tehran wants war to end soon,"U.S. Treasury Secretary Scott Bessent told CNBC on Thursday that Washington will impose the ""toughest sanctions in history"" against Iran.",CNBC Markets,https://www.cnbc.com/2026/08/21/oil-prices-us-iran.html,,markets,,RSS,False,,"Oil prices are little changed after Iran's president indicates Tehran wants war to end soon. U.S. Treasury Secretary Scott Bessent told CNBC on Thursday that Washington will impose the ""toughest sanctions in history"" against Iran.",35,oil prices are little changed after iran s president indicates tehran wants war to end soon u s treasury secretary scott bessent told cnbc on thursday that washington will impose the toughest sanctions in history against iran,"Oil prices are little changed after Iran's president indicates Tehran wants war to end soon. U.S. Treasury Secretary Scott Bessent told CNBC on Thursday that Washington will impose the ""toughest sanctions in history"" against Iran.",4,0.9459459459459459,0.185925,0.0,0.12395000000000002,0.0,fear,fear,29.42225,Fear
ART_E394B2CFDEFC,2026-08-21,Bitcoin surges 22% for the week as investor optimism floods back,The flagship digital currency has enjoyed a strong week boosted by several contributing factors.,CNBC Markets,https://www.cnbc.com/2026/08/21/bitcoin-gain-cryptocurrency-investors-optimistic.html,,markets,,RSS,False,,Bitcoin surges 22% for the week as investor optimism floods back. The flagship digital currency has enjoyed a strong week boosted by several contributing factors.,25,bitcoin surges for the week as investor optimism floods back the flagship digital currency has enjoyed a strong week boosted by several contributing factors,Bitcoin surges 22% for the week as investor optimism floods back. The flagship digital currency has enjoyed a strong week boosted by several contributing factors.,2,0.9166666666666666,0.0,0.127275,0.0,1.0,optimism,optimism,73.81825,Greed
ART_EB6DB4DF3ABB,2026-08-21,Banks ride RBI swap wave to raise $12 billion via overseas debt,"This week was the busiest for forex debt issuance by Indian lenders. ICICI Bank, Kotak Mahindra Bank, IDFC First Bank, HDFC Bank and Bank of Baroda together raised a massive $4.4 billion, and the bulk of the proceeds may be used to help fund the leverage for foreign currency non-resident (bank) [FCNR (B)] deposits.",Economic Times Markets,https://economictimes.indiatimes.com/markets/bonds/banks-ride-rbi-swap-wave-to-raise-12-billion-via-overseas-debt/articleshow/133415906.cms,,markets,,RSS,False,,"Banks ride RBI swap wave to raise $12 billion via overseas debt. This week was the busiest for forex debt issuance by Indian lenders. ICICI Bank, Kotak Mahindra Bank, IDFC First Bank, HDFC Bank and Bank of Baroda together raised a massive $4.4 billion, and the bulk of the proceeds may be used to help fund the leverage for foreign currency non-resident (bank) [FCNR (B)] deposits.",66,banks ride rbi swap wave to raise billion via overseas debt this week was the busiest for forex debt issuance by indian lenders icici bank kotak mahindra bank idfc first bank hdfc bank and bank of baroda together raised a massive billion and the bulk of the proceeds may be used to help fund the leverage for foreign currency non resident bank fcnr b deposits,"Banks ride RBI swap wave to raise $12 billion via overseas debt. This week was the busiest for forex debt issuance by Indian lenders. ICICI Bank, Kotak Mahindra Bank, IDFC First Bank, HDFC Bank and Bank of Baroda together raised a massive $4.4 billion, and the bulk of the proceeds may be used to help fund the leverage for foreign currency non-resident (bank) FCNR (B) deposits.",4,0.7846153846153846,0.10513499999999999,0.0,0.26239769230769233,0.0,uncertainty,uncertainty,28.961334615384622,Fear
ART_A223FA605F97,2026-08-21,"Market wrap:  Kotak Mahindra Bank, Power Grid, Maruti Suzuki, Trent top gainers and losers on Nifty and Sensex on Friday","Indian equity benchmarks ended largely flat on Friday, extending gains for a second straight session despite Middle East uncertainties. Power Grid, HDFC Life and Kotak Mahindra Bank led the gainers, while Maruti Suzuki, Trent and HCL Tech were among the top losers. Broader markets outperformed with positive market breadth.",Economic Times Markets,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-kotak-mahindra-bank-power-grid-maruti-suzuki-trent-top-gainers-and-losers-on-nifty-and-sensex-on-friday/articleshow/133402032.cms,,markets,,RSS,False,,"Market wrap:  Kotak Mahindra Bank, Power Grid, Maruti Suzuki, Trent top gainers and losers on Nifty and Sensex on Friday. Indian equity benchmarks ended largely flat on Friday, extending gains for a second straight session despite Middle East uncertainties. Power Grid, HDFC Life and Kotak Mahindra Bank led the gainers, while Maruti Suzuki, Trent and HCL Tech were among the top losers. Broader markets outperformed with positive market breadth.",69,market wrap kotak mahindra bank power grid maruti suzuki trent top gainers and losers on nifty and sensex on friday indian equity benchmarks ended largely flat on friday extending gains for a second straight session despite middle east uncertainties power grid hdfc life and kotak mahindra bank led the gainers while maruti suzuki trent and hcl tech were among the top losers broader markets outperformed with positive market breadth,"Market wrap: Kotak Mahindra Bank, Power Grid, Maruti Suzuki, Trent top gainers and losers on Nifty and Sensex on Friday. Indian equity benchmarks ended largely flat on Friday, extending gains for a second straight session despite Middle East uncertainties. Power Grid, HDFC Life and Kotak Mahindra Bank led the gainers, while Maruti Suzuki, Trent and HCL Tech were among the top losers. Broader markets outperformed with positive market breadth.",4,0.7246376811594203,0.0,1.0,0.18115942028985507,0.23765692028985508,greed,greed,70.60060090579711,Greed
ART_3A165CFEE5BB,2026-08-21,Shanti Gold among 7 consumer discretionary stocks that hit 52-week highs and surged up to 37% in a month,"Seven stocks from the BSE Consumer Discretionary Index hit fresh 52-week highs despite a largely flat Sensex. Baazar Style Retail, Menon Bearings, Shanti Gold International, Lenskart Solutions and others recorded strong monthly gains, signalling sustained investor interest and improving sentiment across select consumer stocks.",Economic Times Markets,https://economictimes.indiatimes.com/markets/stocks/news/shanti-gold-among-7-consumer-discretionary-stocks-that-hit-52-week-highs-and-surged-up-to-37-in-a-month/slideshow/133404296.cms,,markets,,RSS,False,,"Shanti Gold among 7 consumer discretionary stocks that hit 52-week highs and surged up to 37% in a month. Seven stocks from the BSE Consumer Discretionary Index hit fresh 52-week highs despite a largely flat Sensex. Baazar Style Retail, Menon Bearings, Shanti Gold International, Lenskart Solutions and others recorded strong monthly gains, signalling sustained investor interest and improving sentiment across select consumer stocks.",63,shanti gold among consumer discretionary stocks that hit week highs and surged up to in a month seven stocks from the bse consumer discretionary index hit fresh week highs despite a largely flat sensex baazar style retail menon bearings shanti gold international lenskart solutions and others recorded strong monthly gains signalling sustained investor interest and improving sentiment across select consumer stocks,"Shanti Gold among 7 consumer discretionary stocks that hit 52-week highs and surged up to 37% in a month. Seven stocks from the BSE Consumer Discretionary Index hit fresh 52-week highs despite a largely flat Sensex. Baazar Style Retail, Menon Bearings, Shanti Gold International, Lenskart Solutions and others recorded strong monthly gains, signalling sustained investor interest and improving sentiment across select consumer stocks.",3,0.7868852459016393,0.0,1.0,0.0,0.25,greed,greed,73.75,Greed
ART_052671A4E4C5,2026-08-21,"US stocks rise, even as the bond market applies more pressure",,Yahoo Finance,https://finance.yahoo.com/markets/world-indices/articles/asian-shares-mixed-following-wall-044644162.html,,finance,,RSS,False,,"US stocks rise, even as the bond market applies more pressure.",11,us stocks rise even as the bond market applies more pressure,"US stocks rise, even as the bond market applies more pressure.",1,1.0,0.10791,0.0,0.07194,0.0,fear,fear,31.762700000000006,Fear
